"sex","age","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_charge_degree","is_recid","r_charge_degree","v_decile_score","v_score_text","score_text","class"
"2",39,"1",0,9,1,0,15,-1,1,"1",0,"3",2,"2","1",0
"2",29,"3",0,3,0,0,3,-1,1,"2",0,"3",4,"2","2",0
"2",43,"3",0,1,0,0,1,-30,30,"1",0,"3",1,"2","2",0
"1",49,"3",0,1,0,0,1,-26,27,"2",0,"3",1,"2","2",0
"2",25,"1",0,7,0,0,3,0,1,"1",0,"3",4,"2","3",0
"2",37,"2",0,2,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",24,"1",0,3,0,0,1,-1,1,"1",0,"3",4,"2","2",0
"2",21,"1",0,10,0,0,1,0,0,"1",1,"2",9,"1","1",0
"2",59,"1",0,5,0,0,17,-65,65,"1",1,"2",2,"2","3",0
"1",24,"4",0,3,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",41,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",22,"3",0,8,1,1,2,-1,1,"1",1,"1",7,"3","1",0
"2",29,"1",0,5,0,0,0,-1,1,"1",0,"3",3,"2","3",0
"2",27,"1",0,5,0,0,7,-13,13,"1",0,"3",5,"3","3",0
"1",70,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",45,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",61,"3",0,1,0,0,1,0,1,"2",0,"3",1,"2","2",0
"2",31,"1",0,8,0,0,3,-20,20,"2",1,"2",3,"2","1",0
"2",53,"6",0,1,0,0,4,-1,1,"2",1,"2",1,"2","2",0
"2",36,"1",0,8,0,0,0,0,0,"1",0,"3",2,"2","1",0
"2",23,"1",0,8,0,0,2,-1,1,"1",0,"3",7,"3","1",0
"2",22,"3",0,6,0,0,0,-1,1,"1",0,"3",5,"3","3",0
"2",44,"3",0,6,0,0,8,231,782,"1",1,"1",5,"3","3",0
"2",59,"6",0,1,0,0,1,-25,25,"2",0,"3",1,"2","2",0
"2",43,"1",0,1,0,0,3,-1,1,"1",1,"2",1,"2","2",0
"2",50,"3",0,3,0,0,9,-1,1,"1",1,"1",2,"2","2",0
"2",32,"3",0,5,0,0,8,-1,1,"1",0,"3",5,"3","3",0
"2",49,"1",0,7,0,0,15,-137,137,"2",0,"3",2,"2","3",0
"1",44,"4",0,1,0,0,0,-2,2,"2",0,"3",1,"2","2",0
"2",23,"1",0,2,0,0,0,-1,1,"2",1,"2",4,"2","2",0
"2",34,"1",0,5,0,0,1,-1,1,"1",0,"3",1,"2","3",0
"2",32,"1",0,3,0,0,8,35,0,"1",1,"2",3,"2","2",0
"2",30,"1",0,7,0,1,6,0,0,"2",1,"2",3,"2","3",0
"2",38,"1",0,3,0,2,5,-1,1,"1",0,"3",4,"2","2",0
"2",37,"6",0,2,0,0,1,0,1,"1",0,"3",2,"2","2",0
"2",50,"1",0,1,0,0,2,-2,2,"1",0,"3",1,"2","2",0
"2",24,"1",0,10,0,0,6,0,1,"1",1,"1",9,"1","1",0
"2",49,"4",0,1,0,0,2,-40,40,"2",1,"2",1,"2","2",0
"2",30,"1",0,7,0,0,14,-1,1,"2",0,"3",3,"2","3",0
"2",28,"1",0,5,0,0,6,-1,1,"2",1,"2",8,"1","3",0
"2",22,"4",0,3,0,0,0,0,0,"2",1,"2",5,"3","2",0
"2",23,"3",0,9,0,1,0,0,1,"1",1,"2",9,"1","1",1
"2",32,"4",0,1,0,0,1,-47,47,"1",0,"3",2,"2","2",0
"2",30,"1",0,1,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"2",39,"1",0,4,0,0,8,-1,1,"1",0,"3",2,"2","2",0
"2",21,"1",0,6,0,2,4,-29,29,"1",0,"3",5,"3","3",0
"2",29,"4",0,4,0,0,4,-1,1,"1",0,"3",2,"2","2",0
"2",29,"1",0,9,0,1,17,-1,1,"1",1,"1",8,"1","1",0
"1",45,"3",0,1,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",37,"6",2,3,0,0,11,-1,1,"1",0,"3",1,"2","2",0
"2",26,"1",0,8,0,0,6,0,0,"2",0,"3",6,"3","1",0
"2",22,"1",0,7,0,0,0,-1,1,"1",0,"3",6,"3","3",0
"1",56,"1",0,2,0,0,1,-24,24,"1",1,"2",1,"2","2",0
"2",24,"4",0,8,0,0,2,0,1,"1",1,"1",6,"3","1",1
"2",40,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",37,"3",0,3,0,0,4,0,0,"1",1,"2",4,"2","2",0
"1",32,"3",0,2,0,0,2,-1,1,"1",1,"1",2,"2","2",0
"1",26,"1",0,3,0,0,2,-1,1,"2",0,"3",2,"2","2",0
"2",45,"1",0,1,0,0,13,-1,1,"1",1,"2",1,"2","2",0
"2",38,"4",0,5,0,0,1,-1,1,"2",0,"3",2,"2","3",0
"2",33,"3",0,5,0,0,5,-32,32,"1",0,"3",2,"2","3",0
"2",28,"1",0,6,0,0,5,-1,1,"1",1,"2",5,"3","3",0
"1",38,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",47,"3",0,10,0,0,5,-312,312,"1",1,"1",6,"3","1",0
"2",58,"1",0,6,0,0,6,-1,1,"1",0,"3",3,"2","3",0
"2",37,"1",0,9,0,0,17,-1,1,"2",0,"3",3,"2","1",0
"2",26,"1",0,3,0,0,2,0,1,"2",0,"3",4,"2","2",0
"2",57,"3",0,1,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"1",36,"1",0,2,0,0,0,0,1,"1",0,"3",2,"2","2",0
"2",25,"1",0,9,0,0,1,-1,1,"1",0,"3",8,"1","1",0
"2",54,"6",0,1,0,0,0,-1,2,"1",0,"3",1,"2","2",0
"2",26,"1",0,2,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",30,"3",0,4,0,0,0,0,1,"2",0,"3",5,"3","2",0
"2",56,"1",0,6,0,0,17,-25,25,"2",0,"3",6,"3","3",0
"2",21,"1",0,8,0,0,1,-8,8,"1",0,"3",8,"1","1",0
"2",53,"1",0,8,0,0,1,-1,1,"1",0,"3",4,"2","1",0
"1",40,"6",0,4,0,0,4,-22,22,"1",0,"3",1,"2","2",0
"2",46,"3",0,4,0,1,2,-1,1,"2",1,"3",1,"2","2",0
"2",25,"3",0,5,0,0,2,-12,13,"2",1,"1",7,"3","3",0
"2",35,"1",0,7,0,0,2,-1,1,"2",0,"3",4,"2","3",0
"2",22,"1",0,6,1,0,1,-1,1,"1",0,"3",7,"3","3",0
"2",50,"3",0,1,0,0,1,-1,847,"1",1,"2",1,"2","2",0
"2",28,"1",0,7,0,0,4,-1,1,"2",0,"3",4,"2","3",0
"2",37,"1",0,1,0,0,4,135,1,"1",0,"3",1,"2","2",0
"2",24,"1",0,8,0,0,7,-1,1,"1",1,"1",7,"3","1",0
"2",49,"1",0,2,0,0,4,0,1,"2",0,"3",1,"2","2",0
"1",24,"1",0,4,0,0,0,-1,1,"1",1,"2",3,"2","2",1
"2",32,"1",0,10,0,0,1,-1,1,"2",0,"3",8,"1","1",0
"2",55,"1",0,10,0,0,17,-1,1,"1",1,"1",4,"2","1",0
"2",44,"1",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"2",20,"1",0,10,0,0,0,-1,1,"2",1,"2",10,"1","1",1
"2",30,"3",0,2,0,0,2,-15,15,"1",0,"3",2,"2","2",0
"2",32,"1",0,7,0,0,0,-1,1,"1",0,"3",4,"2","3",0
"2",41,"1",0,1,0,0,8,0,0,"1",1,"2",1,"2","2",0
"2",53,"3",0,1,0,0,2,-45,2005,"2",0,"3",1,"2","2",0
"2",29,"6",0,2,0,0,4,-1,1,"1",1,"2",3,"2","2",1
"1",54,"3",0,2,0,0,1,-95,95,"1",0,"3",2,"2","2",0
"2",33,"1",0,9,0,0,23,525,1,"1",1,"2",8,"1","1",0
"1",51,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",63,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",33,"1",0,2,0,0,1,-190,190,"1",0,"3",2,"2","2",0
"2",24,"1",0,2,0,0,0,0,0,"2",1,"2",3,"2","2",0
"1",31,"1",0,2,0,0,1,-1,1,"1",1,"2",2,"2","2",0
"1",30,"3",0,3,0,0,1,-43,43,"1",0,"3",2,"2","2",0
"1",52,"3",0,2,0,0,7,-1,1,"1",1,"1",1,"2","2",1
"2",41,"3",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",28,"3",0,4,0,0,4,-1,1,"1",0,"3",3,"2","2",0
"2",31,"3",0,6,0,1,5,-103,103,"1",0,"3",4,"2","3",0
"1",40,"3",0,1,0,0,3,-1,1,"1",1,"1",1,"2","2",1
"2",23,"1",1,7,0,2,2,176,77,"1",1,"1",9,"1","3",1
"2",48,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",45,"6",0,1,0,0,2,-117,117,"1",0,"3",1,"2","2",0
"2",24,"1",0,2,0,0,1,0,0,"2",0,"3",3,"2","2",0
"2",48,"1",0,8,0,0,4,0,4200,"1",0,"3",4,"2","1",0
"2",34,"6",0,2,0,0,0,0,0,"1",0,"3",3,"2","2",0
"1",39,"3",0,2,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",36,"3",0,1,0,0,2,-4,4,"1",0,"3",1,"2","2",0
"2",23,"1",0,3,0,0,0,-1,1,"2",0,"3",5,"3","2",0
"2",64,"4",0,1,0,0,1,-2,2,"2",0,"3",1,"2","2",0
"2",41,"1",0,6,0,0,2,-1,1,"1",0,"3",2,"2","3",0
"2",34,"3",0,8,0,0,13,-1,1,"1",1,"1",3,"2","1",1
"1",65,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",26,"1",0,10,0,0,2,-1,1,"1",1,"1",8,"1","1",0
"2",24,"6",0,3,0,0,3,252,27,"1",1,"2",4,"2","2",0
"2",31,"1",0,2,0,0,0,0,0,"1",0,"3",2,"2","2",0
"2",21,"1",0,4,0,0,0,-1,1,"1",1,"1",7,"3","2",0
"2",38,"4",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",31,"1",0,5,0,0,4,0,1,"1",0,"3",4,"2","3",0
"1",31,"1",0,2,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",30,"1",0,2,0,0,0,-1,1,"1",1,"2",2,"2","2",1
"2",40,"1",0,1,0,0,1,-65,76,"1",0,"3",1,"2","2",0
"2",24,"3",0,10,3,2,8,-1,1,"1",0,"3",9,"1","1",0
"1",49,"1",0,7,0,0,14,-1,1,"2",1,"1",3,"2","3",0
"2",38,"3",0,2,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",46,"1",0,7,0,1,15,-1,1,"1",1,"1",1,"2","3",0
"2",30,"1",0,1,0,0,0,0,0,"2",1,"2",1,"2","2",0
"2",40,"1",0,2,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",53,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",78,"3",0,1,0,0,1,-21,21,"1",0,"3",1,"2","2",0
"2",31,"1",0,10,0,2,11,0,1,"1",1,"2",7,"3","1",1
"2",32,"1",0,2,0,0,0,-1,1,"1",1,"1",1,"2","2",0
"2",24,"3",0,6,1,2,8,-1,0,"1",1,"1",6,"3","3",0
"2",27,"3",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",30,"3",0,2,0,0,2,-1,2,"2",1,"1",2,"2","2",0
"2",23,"4",0,3,0,0,0,-1,2,"1",0,"3",5,"3","2",0
"2",30,"1",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"1",22,"1",0,4,0,0,0,-1,1,"1",1,"2",4,"2","2",0
"2",27,"1",0,3,0,0,2,-1,1,"1",0,"3",3,"2","2",0
"1",30,"3",0,3,0,0,9,-150,150,"2",0,"3",2,"2","2",0
"1",27,"1",0,4,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",25,"1",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",41,"1",0,3,0,0,6,-1,1,"1",1,"2",4,"2","2",0
"1",20,"3",0,8,0,0,0,0,0,"1",1,"2",5,"3","1",0
"2",33,"1",0,9,0,0,16,-2,2,"1",1,"2",3,"2","1",0
"2",32,"1",0,5,1,2,11,805,180,"1",1,"2",4,"2","3",0
"2",26,"1",0,8,0,0,4,0,0,"1",1,"2",5,"3","1",0
"2",59,"1",0,4,0,0,10,-1,1,"1",1,"2",3,"2","2",0
"2",39,"1",0,9,0,0,5,-49,49,"1",1,"2",6,"3","1",0
"2",28,"6",0,3,0,0,1,-1,1,"1",1,"2",3,"2","2",1
"2",29,"1",0,1,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",37,"4",0,5,0,0,9,-1,1,"1",0,"3",3,"2","3",0
"2",50,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",20,"3",0,5,0,0,0,0,0,"1",0,"3",7,"3","3",0
"2",27,"3",0,2,0,0,1,-1,1,"2",0,"3",2,"2","2",0
"1",35,"3",0,6,0,0,5,-1,1,"1",0,"3",2,"2","3",0
"2",25,"5",0,3,0,0,1,-49,49,"1",0,"3",3,"2","2",0
"2",30,"4",0,2,0,0,0,0,0,"1",0,"3",2,"2","2",0
"2",34,"3",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",47,"3",0,4,0,0,2,-3,4,"1",0,"3",5,"3","2",0
"1",34,"3",0,10,0,0,12,-1,1,"1",1,"2",5,"3","1",0
"1",28,"1",0,9,0,0,1,-1,1,"1",0,"3",7,"3","1",0
"1",58,"3",0,1,0,0,2,-23,23,"2",0,"3",1,"2","2",0
"2",23,"4",0,9,0,0,4,-27,27,"1",0,"3",8,"1","1",0
"2",20,"1",0,4,0,1,0,-1,1,"1",0,"3",6,"3","2",0
"1",21,"1",0,6,0,0,0,0,0,"2",0,"3",7,"3","3",0
"1",26,"6",0,6,0,0,1,-24,1349,"2",0,"3",4,"2","3",0
"1",34,"1",0,4,0,0,6,-1,1,"1",0,"3",2,"2","2",0
"2",54,"6",0,1,0,0,0,0,1,"1",0,"3",1,"2","2",0
"2",24,"3",0,2,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",31,"1",0,10,3,0,27,-1,1,"1",0,"3",10,"1","1",0
"2",26,"3",0,7,0,0,3,-1,1,"1",1,"2",4,"2","3",0
"2",23,"1",0,10,0,0,4,-1,1,"1",1,"1",9,"1","1",0
"1",35,"1",0,3,0,0,5,-1,1,"1",0,"3",3,"2","2",0
"1",47,"1",0,9,0,0,7,-1,1,"1",1,"1",2,"2","1",0
"2",46,"6",0,1,0,0,3,21,22,"1",0,"3",1,"2","2",0
"1",28,"3",0,4,0,0,1,-1,1,"2",0,"3",4,"2","2",0
"2",35,"1",0,8,0,0,6,-1,1,"1",1,"1",6,"3","1",1
"2",26,"1",0,8,0,0,6,-9,9,"1",1,"1",7,"3","1",0
"2",68,"1",0,4,0,0,2,0,1,"1",0,"3",2,"2","2",0
"2",21,"3",0,7,0,0,3,-8,8,"2",0,"3",8,"1","3",0
"1",32,"1",0,2,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",63,"1",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",36,"6",0,4,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",26,"1",0,4,0,0,2,-29,29,"2",0,"3",4,"2","2",0
"2",48,"1",0,3,0,0,4,-1,1,"1",0,"3",3,"2","2",0
"2",18,"3",5,8,0,0,4,85,32,"1",1,"1",8,"1","1",0
"2",33,"1",0,10,0,0,4,-1,1,"1",0,"3",9,"1","1",0
"2",34,"1",0,7,0,0,3,-105,105,"1",0,"3",6,"3","3",0
"2",47,"1",0,6,0,0,5,-1,1,"1",0,"3",1,"2","3",0
"2",26,"1",0,7,1,1,11,-1,1,"1",1,"2",4,"2","3",0
"2",32,"6",0,1,0,0,0,0,0,"1",1,"2",1,"2","2",0
"2",49,"1",0,1,0,0,1,0,1,"2",0,"3",1,"2","2",0
"2",29,"3",0,3,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",74,"3",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",26,"1",0,4,0,0,5,-1,1,"1",0,"3",5,"3","2",0
"2",21,"4",0,5,1,0,3,-22,22,"1",1,"2",6,"3","3",0
"2",25,"1",0,8,0,1,1,620,1,"2",1,"1",8,"1","1",0
"1",23,"3",0,6,0,0,0,-1,1,"2",0,"3",4,"2","3",0
"2",49,"3",0,1,0,0,1,-9,9,"2",0,"3",1,"2","2",0
"2",32,"1",0,6,0,0,2,0,0,"1",0,"3",3,"2","3",0
"2",51,"4",0,1,0,0,1,-18,18,"1",0,"3",1,"2","2",0
"2",31,"1",0,6,0,0,7,-1,1,"2",0,"3",5,"3","3",0
"2",35,"1",0,4,0,0,7,-1,1,"1",0,"3",3,"2","2",0
"2",21,"4",1,8,0,0,1,88,321,"1",1,"1",9,"1","1",1
"2",37,"1",0,3,0,0,8,0,0,"2",1,"2",3,"2","2",1
"2",39,"3",0,3,0,0,5,-21,21,"1",0,"3",2,"2","2",0
"2",31,"1",0,3,0,0,7,0,1,"2",1,"2",2,"2","2",0
"2",22,"1",0,7,0,1,1,0,0,"1",1,"2",8,"1","3",0
"2",28,"1",0,9,2,0,16,-1,1,"1",0,"3",9,"1","1",0
"2",28,"3",0,2,0,0,0,-1,1,"2",1,"2",3,"2","2",0
"2",27,"1",0,2,0,0,1,-1,1,"1",1,"2",3,"2","2",0
"1",31,"4",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",64,"3",0,3,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",20,"1",0,4,0,0,0,-1,1,"2",1,"2",7,"3","2",0
"2",38,"3",0,6,0,0,1,0,1,"2",0,"3",3,"2","3",0
"2",26,"1",0,4,0,0,3,0,0,"2",1,"1",5,"3","2",1
"1",33,"1",0,8,0,0,0,-1,1,"1",0,"3",2,"2","1",0
"2",25,"1",1,9,0,0,4,-1,1,"1",0,"3",9,"1","1",0
"2",37,"1",0,6,0,0,3,-1,1,"2",1,"2",5,"3","3",0
"2",49,"3",0,2,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"2",53,"3",0,1,0,0,1,-10,10,"2",0,"3",1,"2","2",0
"1",32,"4",0,2,0,0,0,-3,4,"1",0,"3",1,"2","2",0
"2",22,"6",0,9,0,0,0,-1,1,"1",0,"3",7,"3","1",0
"2",34,"1",0,1,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"2",46,"1",0,4,0,0,3,-1,1,"1",0,"3",3,"2","2",0
"2",41,"3",0,9,0,0,11,-1,1,"1",0,"3",6,"3","1",0
"2",52,"3",0,3,0,0,4,-1,1,"2",1,"2",2,"2","2",0
"1",42,"3",0,2,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",25,"1",0,9,0,1,2,-1,1,"1",0,"3",8,"1","1",0
"1",55,"3",0,1,0,0,3,-4,4,"2",0,"3",1,"2","2",0
"2",26,"4",0,2,0,1,0,-1,1,"1",0,"3",2,"2","2",0
"2",49,"4",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",55,"4",0,1,0,0,2,-32,32,"1",0,"3",1,"2","2",0
"2",35,"1",0,8,0,0,13,-1,1,"1",1,"1",7,"3","1",0
"2",45,"1",0,6,0,0,0,-1,1,"1",1,"2",3,"2","3",0
"2",61,"1",0,2,0,0,9,253,298,"1",0,"3",2,"2","2",0
"2",49,"1",0,9,0,0,1,-1,1,"1",0,"3",5,"3","1",0
"2",37,"3",0,4,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"2",26,"4",0,5,0,0,5,-90,90,"1",0,"3",6,"3","3",0
"1",24,"3",0,6,0,0,5,-37,37,"1",0,"3",3,"2","3",0
"1",55,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",24,"1",0,8,0,0,0,0,0,"1",0,"3",6,"3","1",0
"2",21,"1",0,10,0,0,0,-1,1,"1",0,"3",9,"1","1",0
"2",32,"1",0,2,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"2",47,"3",0,2,0,0,2,-1,1,"1",1,"2",1,"2","2",0
"2",32,"1",0,6,0,1,7,-1,1,"1",1,"2",7,"3","3",0
"2",42,"1",0,1,0,0,0,0,1,"1",0,"3",1,"2","2",0
"2",32,"4",0,7,0,0,1,-1,1,"1",0,"3",3,"2","3",0
"2",30,"1",0,3,0,0,7,-1,1,"1",0,"3",2,"2","2",0
"1",28,"1",0,6,0,0,6,0,0,"1",1,"2",7,"3","3",0
"2",42,"3",0,7,0,0,7,-15,15,"1",0,"3",5,"3","3",0
"2",24,"4",0,4,0,1,2,0,986,"2",0,"3",5,"3","2",0
"2",22,"1",0,6,0,0,1,-3,3,"2",0,"3",6,"3","3",0
"1",26,"3",0,5,0,0,0,-1,1,"1",0,"3",3,"2","3",0
"2",32,"6",0,1,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",40,"1",0,10,0,0,30,-135,105,"2",0,"3",3,"2","1",0
"1",27,"3",0,3,0,0,0,0,0,"2",0,"3",3,"2","2",0
"2",52,"3",0,3,0,0,0,0,0,"1",1,"1",1,"2","2",0
"1",41,"3",0,3,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",45,"1",0,4,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",23,"1",0,9,0,0,2,-1,1,"1",1,"2",7,"3","1",0
"2",25,"3",0,4,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",58,"1",0,1,0,0,0,-1,2,"2",0,"3",1,"2","2",0
"2",22,"3",0,5,0,0,0,-1,1,"1",1,"2",6,"3","3",0
"2",19,"1",0,6,0,0,0,0,0,"1",0,"3",8,"1","3",0
"2",39,"1",0,2,0,0,3,-1,1,"1",0,"3",3,"2","2",0
"2",28,"5",0,3,0,0,2,-1,1,"1",0,"3",4,"2","2",0
"2",50,"1",0,5,0,0,1,-22,22,"1",0,"3",5,"3","3",0
"2",22,"1",0,5,0,0,0,-1,1,"1",0,"3",5,"3","3",0
"2",27,"1",0,8,1,0,7,0,0,"1",0,"3",4,"2","1",0
"2",52,"6",0,2,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"1",45,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",18,"1",5,5,0,2,4,7,138,"1",1,"1",9,"1","3",1
"2",53,"1",0,3,0,0,11,-1,0,"1",0,"3",2,"2","2",0
"1",30,"3",0,1,0,0,2,0,0,"2",1,"1",1,"2","2",1
"2",34,"1",0,7,1,0,10,0,0,"1",1,"1",2,"2","3",0
"1",42,"1",0,6,0,0,0,0,0,"1",0,"3",3,"2","3",0
"2",32,"1",0,6,0,0,0,-1,1,"2",0,"3",6,"3","3",0
"1",46,"3",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",51,"4",0,1,0,0,1,0,1,"1",0,"3",1,"2","2",0
"2",31,"3",0,3,0,0,2,-1,1,"1",1,"1",2,"2","2",0
"2",35,"3",0,3,0,0,0,-4,4,"1",0,"3",1,"2","2",0
"2",33,"1",0,7,0,0,0,-1,1,"2",0,"3",7,"3","3",0
"1",30,"1",0,3,0,0,0,0,1,"2",0,"3",2,"2","2",0
"2",24,"1",2,9,1,0,10,-251,251,"2",0,"3",5,"3","1",0
"2",29,"1",0,2,0,0,4,-1,1,"1",1,"1",2,"2","2",0
"2",30,"1",0,4,0,0,0,0,1,"1",0,"3",3,"2","2",0
"2",30,"3",0,4,0,0,2,-1,1,"1",0,"3",3,"2","2",0
"2",21,"3",0,10,0,0,0,-1,1,"1",0,"3",10,"1","1",0
"1",23,"1",0,3,0,0,1,-1,1,"1",0,"3",4,"2","2",0
"2",55,"3",0,8,0,0,7,0,0,"1",0,"3",10,"1","1",0
"2",27,"4",0,5,1,1,8,-1,1,"1",1,"1",4,"2","3",0
"2",35,"4",0,9,1,0,12,-1,1,"1",0,"3",6,"3","1",0
"2",56,"1",0,4,0,0,7,-167,167,"1",0,"3",4,"2","2",0
"2",38,"1",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"1",29,"3",0,5,0,0,1,-2,2,"2",1,"1",3,"2","3",0
"2",46,"3",0,3,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"1",25,"1",0,7,0,0,0,-1,1,"1",0,"3",5,"3","3",0
"2",55,"3",0,3,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",38,"1",0,4,0,0,0,0,1,"1",0,"3",3,"2","2",0
"1",31,"3",0,10,0,2,14,0,1,"1",0,"3",5,"3","1",0
"1",29,"1",0,2,0,0,1,0,0,"2",1,"1",2,"2","2",0
"1",33,"1",0,5,0,0,3,-1,1,"1",0,"3",3,"2","3",0
"1",39,"3",0,2,0,0,1,-2,2,"2",0,"3",1,"2","2",0
"2",21,"1",0,7,1,2,1,-1,1,"1",0,"3",9,"1","3",0
"2",35,"3",0,2,0,0,1,0,0,"1",0,"3",3,"2","2",0
"2",26,"1",0,10,1,0,6,-1,1,"1",1,"1",9,"1","1",1
"2",34,"4",0,2,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"2",50,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",27,"1",0,7,0,0,2,-1,1,"1",1,"2",7,"3","3",0
"2",21,"1",0,6,0,0,1,-1,1,"1",0,"3",5,"3","3",0
"2",44,"3",0,3,0,0,6,0,1,"1",0,"3",1,"2","2",0
"2",23,"3",0,3,0,0,0,-1,1,"2",1,"2",5,"3","2",0
"2",24,"1",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"1",36,"1",0,2,0,0,0,0,0,"2",0,"3",3,"2","2",0
"2",55,"3",0,1,0,0,0,-1,2,"2",1,"1",1,"2","2",1
"2",23,"1",0,4,0,0,0,-1,1,"1",0,"3",6,"3","2",0
"2",22,"1",0,10,1,1,3,-1,1,"2",1,"2",7,"3","1",0
"1",44,"3",0,2,0,0,0,-2,2,"2",0,"3",1,"2","2",0
"2",26,"3",0,2,0,0,1,-1,1,"2",0,"3",2,"2","2",0
"2",21,"1",0,4,0,1,1,147,45,"1",0,"3",6,"3","2",0
"2",27,"4",0,6,0,0,6,1026,222,"1",1,"2",6,"3","3",0
"2",67,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",24,"1",0,9,0,0,15,-31,31,"1",1,"1",9,"1","1",1
"2",37,"3",0,1,0,0,0,-3,3,"2",0,"3",1,"2","2",0
"2",43,"1",0,1,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"1",28,"3",0,9,0,0,7,-1,1,"1",1,"1",6,"3","1",0
"1",22,"1",0,4,0,0,0,-1,2,"2",0,"3",5,"3","2",0
"2",25,"1",0,2,0,0,0,0,0,"1",0,"3",3,"2","2",0
"2",40,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",31,"3",0,1,0,0,0,0,1,"1",0,"3",1,"2","2",0
"2",38,"3",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"1",41,"6",0,1,0,0,1,-7,7,"1",0,"3",1,"2","2",0
"2",65,"1",0,2,0,0,2,-18,18,"2",1,"1",1,"2","2",1
"2",44,"1",0,6,0,0,3,-1,1,"2",0,"3",5,"3","3",0
"2",23,"1",0,10,0,0,3,-1,1,"2",0,"3",9,"1","1",0
"2",25,"1",0,2,0,0,0,0,0,"1",0,"3",2,"2","2",0
"2",42,"1",0,5,0,0,0,0,0,"1",1,"1",2,"2","3",0
"1",26,"1",0,4,0,0,0,-1,1,"2",0,"3",3,"2","2",0
